Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[developmental stage]	Term Source REF	Term Accession Number	Characteristics[organism part]	Material Type	Comment[BioSD_SAMPLE]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[Center]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[developmental stage]
ERS1079162	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892028	7204c760-e60c-11e5-bc69-3c4a9275d6c6	ERS1079162	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564978_ERX1513230	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513230	group 73	sequencing assay	ERX1513230	ERR1442853_2	SC	ERR1442853	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442853/ERR1442853_2.fastq.gz	hatching long-pec
ERS1079163	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892029	72108730-e60c-11e5-bc69-3c4a9275d6c6	ERS1079163	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564990_ERX1512961	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512961	group 74	sequencing assay	ERX1512961	ERR1442584_1	SC	ERR1442584	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442584/ERR1442584_1.fastq.gz	hatching long-pec
ERS1079163	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892029	72108730-e60c-11e5-bc69-3c4a9275d6c6	ERS1079163	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564990_ERX1512961	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512961	group 74	sequencing assay	ERX1512961	ERR1442584_2	SC	ERR1442584	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442584/ERR1442584_2.fastq.gz	hatching long-pec
ERS1079163	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892029	72108730-e60c-11e5-bc69-3c4a9275d6c6	ERS1079163	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564990_ERX1513051	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513051	group 74	sequencing assay	ERX1513051	ERR1442674_1	SC	ERR1442674	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442674/ERR1442674_1.fastq.gz	hatching long-pec
ERS1079163	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892029	72108730-e60c-11e5-bc69-3c4a9275d6c6	ERS1079163	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564990_ERX1513051	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513051	group 74	sequencing assay	ERX1513051	ERR1442674_2	SC	ERR1442674	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442674/ERR1442674_2.fastq.gz	hatching long-pec
ERS1079163	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892029	72108730-e60c-11e5-bc69-3c4a9275d6c6	ERS1079163	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564990_ERX1513141	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513141	group 74	sequencing assay	ERX1513141	ERR1442764_1	SC	ERR1442764	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442764/ERR1442764_1.fastq.gz	hatching long-pec
ERS1079163	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892029	72108730-e60c-11e5-bc69-3c4a9275d6c6	ERS1079163	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564990_ERX1513141	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513141	group 74	sequencing assay	ERX1513141	ERR1442764_2	SC	ERR1442764	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442764/ERR1442764_2.fastq.gz	hatching long-pec
ERS1079163	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892029	72108730-e60c-11e5-bc69-3c4a9275d6c6	ERS1079163	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564990_ERX1513231	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513231	group 74	sequencing assay	ERX1513231	ERR1442854_1	SC	ERR1442854	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442854/ERR1442854_1.fastq.gz	hatching long-pec
ERS1079163	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892029	72108730-e60c-11e5-bc69-3c4a9275d6c6	ERS1079163	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564990_ERX1513231	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513231	group 74	sequencing assay	ERX1513231	ERR1442854_2	SC	ERR1442854	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442854/ERR1442854_2.fastq.gz	hatching long-pec
ERS1079164	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892030	721c4700-e60c-11e5-bc69-3c4a9275d6c6	ERS1079164	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564907_ERX1512962	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512962	group 75	sequencing assay	ERX1512962	ERR1442585_1	SC	ERR1442585	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442585/ERR1442585_1.fastq.gz	hatching long-pec
ERS1079164	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892030	721c4700-e60c-11e5-bc69-3c4a9275d6c6	ERS1079164	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564907_ERX1512962	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512962	group 75	sequencing assay	ERX1512962	ERR1442585_2	SC	ERR1442585	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442585/ERR1442585_2.fastq.gz	hatching long-pec
ERS1079164	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892030	721c4700-e60c-11e5-bc69-3c4a9275d6c6	ERS1079164	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564907_ERX1513052	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513052	group 75	sequencing assay	ERX1513052	ERR1442675_1	SC	ERR1442675	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442675/ERR1442675_1.fastq.gz	hatching long-pec
ERS1079164	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892030	721c4700-e60c-11e5-bc69-3c4a9275d6c6	ERS1079164	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564907_ERX1513052	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513052	group 75	sequencing assay	ERX1513052	ERR1442675_2	SC	ERR1442675	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442675/ERR1442675_2.fastq.gz	hatching long-pec
ERS1079164	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892030	721c4700-e60c-11e5-bc69-3c4a9275d6c6	ERS1079164	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564907_ERX1513142	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513142	group 75	sequencing assay	ERX1513142	ERR1442765_1	SC	ERR1442765	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442765/ERR1442765_1.fastq.gz	hatching long-pec
ERS1079164	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892030	721c4700-e60c-11e5-bc69-3c4a9275d6c6	ERS1079164	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564907_ERX1513142	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513142	group 75	sequencing assay	ERX1513142	ERR1442765_2	SC	ERR1442765	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442765/ERR1442765_2.fastq.gz	hatching long-pec
ERS1079164	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892030	721c4700-e60c-11e5-bc69-3c4a9275d6c6	ERS1079164	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564907_ERX1513232	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513232	group 75	sequencing assay	ERX1513232	ERR1442855_1	SC	ERR1442855	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442855/ERR1442855_1.fastq.gz	hatching long-pec
ERS1079164	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	hatching long-pec	ZFS	ZFS:0000033	whole organism	whole organism	SAMEA3892030	721c4700-e60c-11e5-bc69-3c4a9275d6c6	ERS1079164	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564907_ERX1513232	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513232	group 75	sequencing assay	ERX1513232	ERR1442855_2	SC	ERR1442855	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442855/ERR1442855_2.fastq.gz	hatching long-pec
ERS1079165	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892031	72282de0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079165	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564919_ERX1512963	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512963	group 76	sequencing assay	ERX1512963	ERR1442586_1	SC	ERR1442586	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442586/ERR1442586_1.fastq.gz	larval protruding mouth
ERS1079165	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892031	72282de0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079165	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564919_ERX1512963	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512963	group 76	sequencing assay	ERX1512963	ERR1442586_2	SC	ERR1442586	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442586/ERR1442586_2.fastq.gz	larval protruding mouth
ERS1079165	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892031	72282de0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079165	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564919_ERX1513053	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513053	group 76	sequencing assay	ERX1513053	ERR1442676_1	SC	ERR1442676	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442676/ERR1442676_1.fastq.gz	larval protruding mouth
ERS1079165	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892031	72282de0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079165	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564919_ERX1513053	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513053	group 76	sequencing assay	ERX1513053	ERR1442676_2	SC	ERR1442676	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442676/ERR1442676_2.fastq.gz	larval protruding mouth
ERS1079165	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892031	72282de0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079165	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564919_ERX1513143	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513143	group 76	sequencing assay	ERX1513143	ERR1442766_1	SC	ERR1442766	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442766/ERR1442766_1.fastq.gz	larval protruding mouth
ERS1079165	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892031	72282de0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079165	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564919_ERX1513143	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513143	group 76	sequencing assay	ERX1513143	ERR1442766_2	SC	ERR1442766	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442766/ERR1442766_2.fastq.gz	larval protruding mouth
ERS1079165	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892031	72282de0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079165	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564919_ERX1513233	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513233	group 76	sequencing assay	ERX1513233	ERR1442856_1	SC	ERR1442856	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442856/ERR1442856_1.fastq.gz	larval protruding mouth
ERS1079165	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892031	72282de0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079165	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564919_ERX1513233	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513233	group 76	sequencing assay	ERX1513233	ERR1442856_2	SC	ERR1442856	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442856/ERR1442856_2.fastq.gz	larval protruding mouth
ERS1079166	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892032	723414c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079166	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564931_ERX1512964	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512964	group 77	sequencing assay	ERX1512964	ERR1442587_1	SC	ERR1442587	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442587/ERR1442587_1.fastq.gz	larval protruding mouth
ERS1079166	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892032	723414c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079166	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564931_ERX1512964	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512964	group 77	sequencing assay	ERX1512964	ERR1442587_2	SC	ERR1442587	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442587/ERR1442587_2.fastq.gz	larval protruding mouth
ERS1079166	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892032	723414c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079166	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564931_ERX1513054	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513054	group 77	sequencing assay	ERX1513054	ERR1442677_1	SC	ERR1442677	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442677/ERR1442677_1.fastq.gz	larval protruding mouth
ERS1079166	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892032	723414c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079166	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564931_ERX1513054	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513054	group 77	sequencing assay	ERX1513054	ERR1442677_2	SC	ERR1442677	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442677/ERR1442677_2.fastq.gz	larval protruding mouth
ERS1079166	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892032	723414c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079166	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564931_ERX1513144	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513144	group 77	sequencing assay	ERX1513144	ERR1442767_1	SC	ERR1442767	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442767/ERR1442767_1.fastq.gz	larval protruding mouth
ERS1079166	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892032	723414c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079166	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564931_ERX1513144	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513144	group 77	sequencing assay	ERX1513144	ERR1442767_2	SC	ERR1442767	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442767/ERR1442767_2.fastq.gz	larval protruding mouth
ERS1079166	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892032	723414c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079166	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564931_ERX1513234	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513234	group 77	sequencing assay	ERX1513234	ERR1442857_1	SC	ERR1442857	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442857/ERR1442857_1.fastq.gz	larval protruding mouth
ERS1079166	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892032	723414c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079166	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564931_ERX1513234	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513234	group 77	sequencing assay	ERX1513234	ERR1442857_2	SC	ERR1442857	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442857/ERR1442857_2.fastq.gz	larval protruding mouth
ERS1079168	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892034	723fd490-e60c-11e5-bc69-3c4a9275d6c6	ERS1079168	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564943_ERX1512965	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512965	group 78	sequencing assay	ERX1512965	ERR1442588_1	SC	ERR1442588	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442588/ERR1442588_1.fastq.gz	larval protruding mouth
ERS1079168	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892034	723fd490-e60c-11e5-bc69-3c4a9275d6c6	ERS1079168	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564943_ERX1512965	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512965	group 78	sequencing assay	ERX1512965	ERR1442588_2	SC	ERR1442588	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442588/ERR1442588_2.fastq.gz	larval protruding mouth
ERS1079168	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892034	723fd490-e60c-11e5-bc69-3c4a9275d6c6	ERS1079168	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564943_ERX1513055	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513055	group 78	sequencing assay	ERX1513055	ERR1442678_1	SC	ERR1442678	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442678/ERR1442678_1.fastq.gz	larval protruding mouth
ERS1079168	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892034	723fd490-e60c-11e5-bc69-3c4a9275d6c6	ERS1079168	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564943_ERX1513055	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513055	group 78	sequencing assay	ERX1513055	ERR1442678_2	SC	ERR1442678	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442678/ERR1442678_2.fastq.gz	larval protruding mouth
ERS1079168	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892034	723fd490-e60c-11e5-bc69-3c4a9275d6c6	ERS1079168	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564943_ERX1513145	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513145	group 78	sequencing assay	ERX1513145	ERR1442768_1	SC	ERR1442768	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442768/ERR1442768_1.fastq.gz	larval protruding mouth
ERS1079168	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892034	723fd490-e60c-11e5-bc69-3c4a9275d6c6	ERS1079168	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564943_ERX1513145	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513145	group 78	sequencing assay	ERX1513145	ERR1442768_2	SC	ERR1442768	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442768/ERR1442768_2.fastq.gz	larval protruding mouth
ERS1079168	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892034	723fd490-e60c-11e5-bc69-3c4a9275d6c6	ERS1079168	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564943_ERX1513235	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513235	group 78	sequencing assay	ERX1513235	ERR1442858_1	SC	ERR1442858	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442858/ERR1442858_1.fastq.gz	larval protruding mouth
ERS1079168	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892034	723fd490-e60c-11e5-bc69-3c4a9275d6c6	ERS1079168	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564943_ERX1513235	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513235	group 78	sequencing assay	ERX1513235	ERR1442858_2	SC	ERR1442858	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442858/ERR1442858_2.fastq.gz	larval protruding mouth
ERS1079169	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	larval protruding mouth	ZFS	ZFS:0000035	whole organism	whole organism	SAMEA3892035	724b9460-e60c-11e5-bc69-3c4a9275d6c6	ERS1079169	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564955_ERX1512966	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512966	group 79	sequencing assay	ERX1512966	ERR1442589_1	SC	ERR1442589	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442589/ERR1442589_1.fastq.gz	larval protruding mouth
