X96_con_rep1	X96_con_rep2
qk	197.74034263642	174.531063194074
arl6ip1	197.677483309547	172.745629297374
zgc:113413	197.630338891939	131.858896503281
zfhx4	197.485762615905	165.265819961251
fscn1a	197.125107474831	175.027776289407
eif2s2	197.061462443854	186.194313432891
uqcrb	196.75423776681	173.463961906199
smarcc1a	196.597875308827	186.079641669232
ddx21	196.513801040559	188.60598599437
uqcrc2b	196.339366560996	220.738448428323
rbp4l	196.263149747361	178.321173903647
zgc:161979	196.101287050456	168.584766311006
arpc2	195.952782047105	172.355269923438
csnk1da	195.88049385739	180.56470082655
fam13b	194.994963869418	197.4749283116
rad21a	194.745098280325	216.150982499493
rhag	194.304297598299	194.071612031624
a2ml	194.254010260876	137.558025137343
ROMO1	193.942071049015	155.278085050115
slc38a3	193.480841129699	169.710688793588
DDX17	193.457268972593	159.804352993486
ilf3b	193.102899774546	193.074026868185
prpf8	193.043969174989	213.471940466716
sox4a	192.910393273403	164.181488270271
myef2	192.765816893973	190.539364307354
pabpn1	192.596096845832	169.221699808797
calb2b	192.545809508409	146.959923925001
fgb	192.047649738432	161.037817447768
eif3g	191.998933809219	151.571155923745
zfr	191.045830062953	190.904175139207
hmp19	190.812464983834	155.771827326261
ubqln4	190.707961478275	192.827452841045
ap2b1	190.204301572773	198.720275849196
nckap1	190.095083635793	180.780378798385
clasp2	189.849932374725	173.553679252927
uqcrh	189.756429243615	182.808227652737
srrm1	189.62913918166	179.44471978891
mcm7	188.891328492933	225.762023592178
zgc:63663	188.502386763332	192.354505912341
C19H6orf62	188.379811132798	171.151513177444
rab1ba	188.182590200234	175.986147258564
atp5ib	187.764576074605	164.707909073891
atp6v1g1	187.727646223945	163.073984537812
snap25b	187.425135978322	171.914407397057
anxa1a	187.04955183888	141.177019389154
ddx39ab	186.805972192813	190.780591014703
si:ch211-51e12.7	186.531748535718	188.349311356084
zgc:92066	186.526248400192	160.102024394938
ndufs2	186.147521237538	190.938041916982
ucp2	186.013945335951	222.04618220168
pik3r1	185.830867697651	172.605408894916
prmt1	185.604574265664	191.794812552813
copa	185.162202175428	196.777391050217
atp2b4	184.980696048734	190.816834389799
srsf5b	184.704900983428	169.215164045273
lect1	184.582325352894	162.724621733612
cox6c	184.54696701384	159.006403745794
ndrg3a	184.279815107272	173.720636641201
mipb	184.183954760451	167.886634924472
itm1	184.125809864999	210.393032574009
hsp90aa1.2	183.637079061261	198.51351014149
atf4b2	183.624507175207	168.194406840355
kif1b	183.409214221064	197.245584687565
rbfox1	183.031272865911	153.375008570568
vat1	182.380679365267	211.163650807449
ndufb8	182.229817146206	166.215872791431
paip2b	181.501435320322	157.832948833237
psmd1	181.364716395525	202.065959088051
pmp22b	181.249998219623	154.695813774258
jph2	181.132922828011	172.66244771417
tuba8l2	180.685050498854	188.478242800378
uqcrc2a	180.45325693134	178.357417375459
csnk1a1	180.422613023707	173.488322294696
rbm39a	180.365253935756	169.358949392068
cebpd	180.197891103325	144.141849740068
ATP5EP2	180.115388346663	145.665855707128
casq2	179.983383853286	182.981720804535
ctsd	179.639229325582	181.469003795639
ck2b	179.279359992009	164.850506073669
akap12b	179.056995287338	155.443854091371
ndrg1a	178.906133068277	148.507101836823
COL12A1	178.850345491932	193.14829618726
cdc42	178.651553047762	159.759197257547
pgam2	178.329399268954	171.846673744791
rcv1	178.315255871295	142.889966438948
cfhl4	178.143178607443	86.5962167020491
gad2	178.070104713623	164.863577504001
syt1a	177.743236503393	174.76159506841
fgg	177.590017068622	154.80216739894
jup	177.53030076496	172.229903326766
dag1	176.346974962787	176.88153786681
rpn1	176.235399706701	199.290069916587
ktn1	176.097895077799	163.840443605048
mmp2	176.089251919061	157.790763916485
snd1	175.969033504238	183.189080637393
hectd1	175.870815941706	183.581816705363
zgc:77849	175.785955865938	166.109519166749
ttyh3b	175.70031018946	165.81778940367
tob1b	175.602878331033	138.619779008711
slc27a2	175.305868220937	166.230132472066
ptprsb	175.294867846489	163.759044494013
sdhb	175.131433741374	149.157106764947
cp	175.130648037269	121.801645467709
srsf2a	175.101575537845	156.025531242076
ankhd1	175.097646913925	200.433817024141
ube2e3	174.669418117953	132.378781543377
cox7a2	174.591629689316	154.869900954492
midn	174.490269103573	131.147099561264
kdm6bb	174.432124311517	147.362166382251
srsf6a	174.061254603496	173.407517308812
nr1d1	173.721028803108	157.179973182643
rimkla	173.557594697993	155.696369756884
spock2	173.313229244426	158.747946538624
bzw1a	173.17965334284	159.359925522767
apc	173.063363655333	165.990094111734
rerea	172.964360285301	160.486442227216
atp1a1a.2	172.819784009267	189.241137019992
khsrp	172.44734278964	179.094168734407
rpl22l1	171.665530603121	151.553331298773
g3bp1	171.286803440467	189.375415977508
pa2g4a	171.209800819331	186.060628697242
perp	171.047152521717	156.985684683402
ck2a1	171.011008375161	149.271778528606
dars	170.854646020574	153.815276971798
wu:fd14a01	170.71399836846	245.947824066496
atf7ip	170.463346971867	153.757049902242
tmem59l	170.34548587615	142.679635786903
cd63	170.325842342964	151.184955619298
ctsf	169.9447579646	151.618094131853
atp1a2a	169.763251837905	233.482465413783
snrnp70	168.432992543987	166.922916538809
C13H1orf63	168.309631209348	156.493130754273
myh9a	168.309631209348	176.952836366698
prps1a	168.223199621974	153.941237693622
rab5c	168.069194483097	159.416964342022
TKT	168.031478928332	150.30263634467
fn1	167.901045946561	164.218919992384
CKMT2 (1 of 2)	167.778470316027	165.551014057522
hapln1a	167.701467694891	160.214913686429
WDR1	167.232380424338	221.512631509385
gad1b	167.180521471914	162.26652870741
aars	167.156949211412	191.49476455404
hnrnpk	165.854976609416	145.961150414544
hif1al	165.786617147017	182.861701624369
nap1l1	165.456605913577	201.903160769266
fkbp5	165.344244953386	138.452821620437
atp5j	165.319101284674	138.562146064306
zff9	164.912087533493	172.479448173093
atp6v1ba	164.861800092674	171.323817885508
ubr5	164.780868744222	193.403782575244
ZFHX3 (1 of 2)	164.734510030719	134.313348203379
TNRC6A	164.534146074944	147.172631174366
ilf2	164.29842388351	160.126384686719
cx43	164.249707850901	174.235768486657
anp32b	163.34689164885	167.189691788241
nr1d2b	163.290318265004	148.51007265601
acadm	163.212529939763	165.564679613006
fbl	163.192886406578	172.682054811311
bcam	163.121383920968	161.166748988778
usp9	162.995665370618	169.921613570783
crx	162.96423575888	126.932762603264
arf1l	162.840088720136	179.335989566908
ank2b	162.680583342338	157.352277987424
ldb3a	162.569008086252	156.800308545005
smc3	162.501434431354	155.364831577656
h2afy2	162.442503831798	126.711737214923
ubap2l	162.376501585109	172.299419354486
cadm3	162.257854681892	143.315381034392
kdm4b	161.952987220558	153.714270763623
serf2	161.779338445101	129.360477317546
calr	161.5742601613	156.248339102587
LENG8	161.470542359847	153.937078624133
zfand3	161.326751684522	139.241858604001
ube2v2	161.256035006413	154.768894746316
grhprb	160.683229934406	137.370866526777
srsf6b	160.651800322668	147.223134326811
CS (1 of 2)	160.490723433264	162.686595886348
ssr2	160.423935379075	140.876971487097
gpatch8	160.040493888395	141.001149736752
pum1	159.651552158794	175.772251662182
pgm1	159.36397091154	120.782076609809
lasp1	159.279896643272	134.911067506888
macf1	159.081889903208	167.884852452304
CABZ01088330.1	158.99624422673	156.784266392202
slc32a1	158.766807874927	162.119772638144
slc6a9	158.567229623257	149.243259167337
lypla2	158.562515191836	137.591892011834
mat1a	158.184573836682	203.784847679503
ucp1	157.970852290749	193.598071074485
cct2	157.75634504071	139.960785434693
wu:fk48d07	157.658127374783	151.837931269892
pde6h	157.630626490361	138.888930952179
ndufs8a	157.529265904618	147.287302938025
stm	157.499407804485	178.787585068827
C6H7orf57	157.362688879688	129.617746177699
mapre1b	157.204754910099	154.80216739894
capn3	157.063321553881	144.35812193377
top1l	156.66023642662	162.321785054496
elavl1	156.586376828695	156.384994657423
ppl	156.573019238537	152.380988351467
kif5ba	156.461443982451	154.267428456343
nop56	156.320796433733	151.836148797724
gpx4b	156.211578393358	151.782674922807
psmb7	155.607343606217	144.681936002456
PFKP (1 of 2)	155.358263824624	115.39547308627
adh5	155.075397112187	126.445555993926
anxa2a	155.017252216736	141.919712386476
vim	154.51987825426	121.722622953994
tsc22d1	154.473519540757	143.552448575537
CABZ01092303.1	154.094792378103	197.005546327234
sdcbp2	153.990288872545	140.273904767082
slc38a4	153.939215727621	147.801246436463
edf1	153.833926414562	130.179222106112
eif4g2a	153.523558817703	154.819992023913
myh10	152.934253132326	155.72785993734
sdc4	152.883965691507	136.098782003364
wu:fb17g07	152.850178760663	135.23963486693
murc	152.801462831449	171.375509384972
rad23b	152.740960823683	150.796378620816
nrxn1a	152.661600986836	139.276913728794
tfap2a	152.635671510624	128.425278389868
zc4h2	152.552383049857	115.180983364737
kdm5c	152.515453199197	143.706334533478
tspan7b	152.245158269417	127.946389919507
ctcf	152.208228522153	158.73131026067
lgmn	152.190942204678	198.694133085247
rs1	152.091153130541	139.13134590983
papola	152.088010107329	140.117642211821
fbp1b	151.776856702969	122.944798450112
ap2m1b	151.672353197411	157.074807904979
ptena	151.526991113876	146.119195441974
ZFP36	151.401272563527	158.487706956
rtn1b	151.34077055576	136.031048447813
slc3a2b	151.143549519801	116.974735400415
gars	150.958900473291	163.158948593185
EPCAM	150.923542134236	153.383920931412
nono	150.767965380358	134.827291701818
nr2f2	150.492956122553	132.487511765379
pafah1b1b	150.378237946652	139.043411131987
hnrnph1l	150.349165550624	133.650271844923
txnrd1	150.287091927857	161.970639874842
stmn2b	150.248590668986	129.877985857038
ptprfb	149.901293221467	151.518276173979
eif2s1	149.844719837621	141.627982623396
kpna4	149.831362247462	158.929163607532
csnk1db	149.490350639573	150.567035093497
pgam1a	149.478564561021	137.231834471337
HNRNPUL1 (1 of 2)	149.345774363539	159.166231245393
neurod	149.143053192054	125.907846328858
prkar2aa	149.073122218049	131.497650615766
mipa	148.903402273304	120.13860744521
plecb	148.870401149959	157.351683765557
id2a	148.71010996466	120.041760209807
rhoaa	148.589891653233	141.477067387926
dbn1	148.501102850148	126.913749631274
ctgfa	148.473601965726	136.445174085093
grin1a	148.406814014933	150.842128578622
clstn3	148.074445565781	165.07153146201
sumo2b	147.973870787539	126.281569424839
vps35	147.905511325141	154.9572417039
slc38a2	147.889010711771	151.807629339739
kdm1a	147.855223884322	144.280287670357
dusp6	147.817508329556	135.558101615825
nr2f1a	147.695718506523	124.492570583801
pdcd4a	147.525998458382	138.529467536832
tmed10	147.431709519771	151.780298325487
SRSF7	147.142556864307	140.999961389734
slmo2	146.15252326738	159.621947674275
SLC12A7 (1 of 2)	145.94744498358	192.02831514962
acta2	145.606433375691	159.914865784372
SLC7A5	145.560074662189	125.078406803995
srsf3b	145.342424388939	139.037469590329
ppp3r1b	145.287422620094	124.207970709397
laptm4a	145.25599290496	137.698245636516
top2b	145.01634198621	130.63315596611
capns1a	144.987269590182	126.127089245031
sesn1	144.837193075226	127.481761226496
fez1	144.635257607845	126.116988633885
g6pca.2	144.357891030934	108.410594373312
thbs4b	143.935162473884	156.916168655682
gnao1b	143.914733236594	134.924138840505
matn3a	143.86758871559	98.2208469491082
vil1l	143.8471594783	165.9086950007
magi1b	143.795300629271	145.626047290979
zgc:158846	143.724583951162	127.47403721267
nucb2a	143.696297259239	139.457536672552
gch2	143.672724998737	161.796552597893
copb2	143.638152363787	152.981084252296
cav1	143.62950920505	140.76111137642
chd7	143.503790758096	132.912926360824
xirp2a	143.330141982639	158.919062996386
elavl3	143.198137489262	137.66913205338
foxo3b	143.175351036261	135.114268270258
arpc1a	143.048060974306	133.235552179208
capza1a	142.796623873607	122.191410716493
zgc:194131	142.78798071487	156.255468991262
vmhc	142.724335683892	110.97971783707
dcaf7	142.670905323258	128.588076708653
tnni2b.1	142.582116623569	134.202241287342
ube2na	142.384109883504	133.925959551915
acaa2	142.34875154445	143.572055672678
tjp1	142.27567765063	134.700736854844
eif4bb	142.126386943174	145.177460750772
SNAP91 (2 of 2)	142.108314818199	160.067563395296
idh1	141.904022238503	147.101332674477
auts2	141.720944600203	128.638579764383
cry1a	141.56458214222	144.088375865152
gng3	141.493865464111	111.000513184512
prrc2c	141.372861345183	123.819987836066
crygm2d6	141.150496743908	122.294199493553
atrx	140.964276082396	161.885081597603
pa2g4b	140.822842726177	150.842722703773
rpn2	140.730911003277	127.921435502575
ckap5	140.541547525346	144.804926001809
ccnd1	140.489688572921	151.553925423924
mta2	140.357684079545	134.142825870768
tnnt2d	140.112532921873	150.570600037835
dtnba	140.017458279157	137.441570901515
akap7	139.947527408548	125.557889399507
scg2b	139.688232853217	150.648434204532
dpysl5b	139.646588571136	134.68944789668
atp1b4	139.190858890741	136.337632113394
tfg	139.062783124681	142.440191648438
fgfr2	139.001495309414	145.843507831699
srebf2	138.7469152889	192.804280799566
ppap2b	138.318686492928	130.346773619537
net1	138.256612973556	117.97766798036
mvp	138.217325907185	174.687919971202
AL928657.1	138.047605859043	145.740719151354
tyrp1b	138.036605484595	148.999061640801
ppm1bb	137.826026961873	136.322184085741
ndufs7	137.774953713553	135.762490629496
prpf39	137.72623778434	127.431852295917
IRF2BPL	137.702665627234	122.313212368828
taldo1	137.607590984518	149.097097126506
gcn1l1	137.584018724016	161.861315430974
tax1bp1b	137.499158648248	131.374066491263
per2	137.463800309193	175.314752761131
atp6v1e1b	137.387583495558	116.063302639366
MYH9 (1 of 2)	137.269722399841	175.434772038012
hk1	137.261079241103	155.112316008859
tefa	137.097645135989	138.099299843464
ACTC1	137.020642514853	194.617045807234
klhl31	136.967212050822	159.854856145932
arf5	136.750347585073	129.957008370753
ctdsp2	136.71813226923	110.685611379955
asph	136.710274814597	137.015562277635
pdlim7	136.666273316805	146.34913319116
actr1	136.605771309039	130.76208750712
puf60b	136.469052384242	126.853145964398
fat1	136.267116916861	125.462230511122
si:ch211-156j16.1	136.232544385307	126.113423689547
etfb	136.018037031873	145.678332915593
ATPIF1 (2 of 2)	135.995250578872	128.02719490539
calb2a	135.89860442455	119.205785018135
npepps	135.759528284042	139.799175462926
srsf4	135.645595915641	111.011208017525
rbfox2	135.596094178927	119.925305973979
slc20a1b	135.517520149581	138.341714801116
ddost	135.447589175577	144.143632212237
jun	135.445231959866	118.340102118177
msna	135.437374505234	130.025336051455
zswim5	135.358800475888	115.9028809179
tln1	135.27629761583	149.688874888357
casq1b	135.064933389002	127.153193866455
grin1b	135.012288732473	134.255121037107
pnisr	134.997359630709	134.93602192382
prkar1aa	134.793067051013	127.103284935876
arglu1a	134.760065927669	132.446515098929
mtpn	134.723136077009	112.294581402386
slc25a12	134.679134579217	139.752831379968
si:ch211-198a12.6	134.523557825339	117.574831301243
dhx15	134.370338390567	138.500948175563
stom	134.262691861797	111.811533959252
tomm20b	134.221047579716	130.019988731664
hcfc1b	134.193546695294	140.357086447001
syt5b	134.035612725705	110.25484946472
ambpl	133.816391044246	103.207584516001
rhoab	133.660028586263	120.742862415527
hspa4b	133.656099962342	138.058303177013
fxr2	133.588526204048	147.278390673897
tm9sf2	133.562596727836	134.971077048613
sox11a	133.471450812436	107.635222848517
eif3ha	133.057365310728	126.005881814563
anxa11b	132.941075726616	127.772302739273
CABZ01044297.1	132.748569122078	86.9901410493367
vcanb	132.673138012548	126.355838743914
FNBP4	132.576491858226	118.082239132873
mbpb	132.538776303461	106.572874851997
polr2a	132.433487093798	164.477971324706
eif4a3	132.383985357084	131.778091517398
cplx2l	132.383199652979	117.20704974692
tefb	132.313268678974	127.639212128775
snrpb	132.129405336569	127.627923170611
ssbp4	132.000543866404	113.331974981974
dyrk1b	131.905469120292	127.51681635129
smarca5	131.888182906213	136.979912930975
foxo3a	131.885825690503	123.129580463358
angptl4	131.863039134106	121.678061343206
immt	131.764821571574	142.228078524225
prph2b	131.697247813281	118.833844394323
vsnl1a	131.615530760723	111.371265558022
pdip5	131.595887227538	138.02800124686
gys1	131.424595771187	137.251441471762
grk7a	130.989295224687	150.744093092917
atp6ap2	130.782645429281	124.758751804797
syt11a	130.523350873949	113.202449315813
anxa4	130.32298702157	91.8307166817863
irf2bp2a	130.300200465173	108.606071122855
cpa5	130.206697334063	146.683047967708
eif1axb	130.157195700745	115.109684864848
mlf2	130.142266598981	112.709895386685
